battVoltage,battTemp,battLevel,battLevelDiff,binderTransaction,binderReply,binderAcquire,binderRelease,binderActiveNodes,binderTotalNodes,binderActiveRef,binderTotalRef,binderActiveDeath,binderTotalDeath,binderActiveTransaction,binderTotalTransaction,binderActiveTransactionComplete,binderTotalTransactionComplete,binderTotalNodesDiff,binderTotalRefDiff,binderTotalDeathDiff,binderTotalTransactionDiff,binderTotalTransactionCompleteDiff,cpuUsage,memActive,memInactive,memMapped,memFreePages,memAnonPages,memFilePages,memDirtyPages,memWritebackPages,networkTotalTXPackets,networkTotalTXBytes,networkTotalRXPackets,networkTotalRXBytes,networkTotalTXPacketsDiff,networkTotalTXBytesDiff,networkTotalRXPacketsDiff,networkTotalRXBytesDiff,permissions,class
4165,340,98,0,203618,158513,14788,10107,682,11251,1112,14789,191,5152,13,362123,0,0,21,24,3,1080,0,60.307018,219856,35644,91756,914,46219,17753,8,0,7161,829184,10091,11447254,17,1414,16,20703,122,-1
4165,340,98,0,203810,158641,14794,10114,682,11257,1111,14795,190,5152,13,362443,0,0,6,6,0,320,0,35.365852,217856,35644,91672,1439,45709,17754,9,0,7161,829184,10091,11447254,0,0,0,0,122,-1
4165,340,98,0,204226,158904,14806,10118,688,11267,1118,14807,191,5154,13,363122,0,0,10,12,2,679,0,42.338711,218176,36044,91860,1274,45785,17853,1,0,7169,830016,10095,11447673,8,832,4,419,122,-1
4165,340,98,0,204570,159096,14811,10126,687,11272,1116,14812,190,5155,13,363658,0,0,5,5,1,536,0,43.599998,218104,36044,91756,1272,45769,17853,2,0,7172,830226,10095,11447673,3,210,0,0,122,-1
4165,340,98,0,205066,159403,14832,10143,691,11290,1120,14833,190,5158,13,364461,0,0,18,21,3,803,0,48.214287,218052,36080,91764,1291,45758,17862,2,0,7172,830226,10095,11447673,0,0,0,0,122,-1
4165,340,98,0,205701,159790,14868,10180,687,11321,1118,14869,192,5163,13,365483,0,0,31,36,5,1022,0,54.878048,218304,36080,92060,1199,45825,17861,1,0,7174,830366,10096,11447725,2,140,1,52,122,-1
4165,340,98,0,206224,160150,14887,10192,694,11337,1125,14888,191,5167,15,366366,0,0,16,19,4,883,0,64.665131,220936,33804,94856,1436,46832,16861,12,0,7202,833955,10114,11450838,28,3589,18,3113,122,-1
4180,340,98,0,206768,160491,14912,10206,705,11359,1136,14913,193,5171,13,367251,0,0,22,25,4,885,0,53.512398,221436,35368,95356,759,47040,17251,1,0,7234,837129,10157,11501064,32,3174,43,50226,122,-1
4180,340,98,0,207339,160867,14929,10245,686,11372,1115,14930,191,5173,13,368198,0,0,13,17,2,947,0,56.959316,221896,34672,95064,1029,47147,17078,1,0,7271,842046,10190,11524121,37,4917,33,23057,122,-1
4180,340,98,0,207995,161300,14956,10260,695,11395,1126,14957,192,5176,13,369287,0,0,23,27,3,1089,0,53.799999,221356,34684,95148,1132,47012,17081,3,0,7337,849728,10245,11569529,66,7682,55,45408,122,-1
4180,340,98,0,208559,161667,14977,10292,684,11413,1115,14978,192,5178,13,370218,0,0,18,21,2,931,0,59.86079,221768,34680,95836,879,47115,17080,2,0,7397,856183,10296,11614252,60,6455,51,44723,122,-1
4180,340,98,0,209048,161993,14989,10304,685,11424,1115,14990,192,5179,13,371033,0,0,11,12,1,815,0,48.594376,221508,34636,95396,1194,47050,17069,1,0,7458,863507,10344,11649693,61,7324,48,35441,122,-1
4180,340,98,0,209543,162314,14998,10313,686,11430,1116,14999,191,5181,14,371849,0,0,6,9,2,816,0,63.179916,224152,31728,94768,1644,48235,15839,0,0,7566,875154,10444,11750052,108,11647,100,100359,122,-1
4180,340,98,0,210248,162750,15028,10333,696,11456,1127,15029,192,5185,13,372990,0,0,26,30,4,1141,0,55.279503,224592,31724,94632,1528,48355,15842,1,0,7623,881411,10491,11795910,57,6257,47,45858,122,-1
4180,340,98,0,210917,163190,15059,10367,693,11482,1123,15060,193,5189,13,374099,0,0,26,31,4,1109,0,62.040817,224776,31436,94416,1700,48445,15691,2,0,7752,894193,10606,11918591,129,12782,115,122681,122,-1
4180,340,98,0,211638,163684,15104,10408,695,11519,1127,15105,190,5198,13,375314,0,0,37,45,9,1215,0,59.879032,222632,32452,94468,2024,47910,15946,1,0,7826,902694,10668,11970390,74,8501,62,51799,122,-1
4180,340,98,0,212110,163985,15124,10421,700,11536,1134,15125,192,5201,13,376087,0,0,17,20,3,773,0,45.564518,222188,32752,95336,1923,47797,16021,1,0,7845,904751,10692,11983458,19,2057,24,13068,122,-1
4177,340,98,0,212535,164243,15135,10434,700,11546,1132,15136,190,5202,13,376770,0,0,10,11,1,683,0,41.152264,222012,32752,94540,2088,47756,16020,5,0,7845,904751,10692,11983458,0,0,0,0,122,-1
4177,340,98,0,212939,164503,15151,10448,702,11560,1134,15152,190,5204,13,377434,0,0,14,16,2,664,0,40.562248,222044,32752,94540,2073,47762,16020,1,0,7847,905140,10693,11983522,2,389,1,64,122,-1
4177,340,98,0,213192,164670,15159,10456,702,11568,1134,15160,190,5204,13,377854,0,0,8,8,0,420,0,38.832996,222040,32756,94548,2073,47761,16021,1,0,7847,905140,10694,11983550,0,0,1,28,122,-1
4177,340,98,0,213808,165061,15180,10485,694,11585,1126,15181,190,5206,13,378861,0,0,17,21,2,1007,0,56.878849,222948,32772,94552,1816,47994,16027,14,0,7867,908310,10730,11985179,20,3170,36,1629,122,-1
4177,340,98,0,214150,165283,15194,10498,695,11598,1127,15195,190,5207,13,379425,0,0,13,14,1,564,0,40.711464,222920,32780,94548,1818,47981,16028,2,0,7872,909146,10733,11985347,5,836,3,168,122,-1
4177,340,98,0,214465,165505,15194,10498,695,11598,1127,15195,189,5207,13,379962,0,0,0,0,0,537,0,41.046276,223188,32972,98916,1728,48053,16076,1,0,7874,909535,10734,11985411,2,389,1,64,122,-1
4177,340,98,0,214626,165634,15197,10500,696,11601,1128,15198,190,5208,13,380252,0,0,3,3,1,290,0,37.777779,223124,32972,98920,1743,48030,16077,1,0,7874,909535,10735,11985451,0,0,1,40,122,-1
4177,340,98,0,214805,165779,15202,10508,693,11606,1125,15203,189,5209,13,380576,0,0,5,5,1,324,0,38.46154,223136,32972,98920,1728,48036,16077,6,0,7874,909535,10735,11985451,0,0,0,0,122,-1
4185,300,98,0,73476,51030,6961,4945,623,5522,976,6965,176,3008,1,124501,0,0,9,24,3,124,0,39.436619,211792,37264,89596,3923,38094,24250,28,1,2659,353578,2660,2605161,0,0,0,0,121,-1
4185,300,98,0,73911,51333,7028,4958,653,5560,1030,7031,181,3019,0,125239,0,0,38,66,11,738,0,50.528542,217492,39272,95668,739,39525,24746,27,0,2676,356402,2673,2607550,17,2824,13,2389,121,-1
4185,300,98,0,74402,51710,7041,4974,651,5572,1027,7044,180,3019,0,126107,0,0,12,13,0,868,0,42.677826,217368,39312,95684,799,39633,24634,15,0,2684,357778,2679,2608295,8,1376,6,745,121,-1
4185,300,98,0,74591,51836,7047,4981,651,5578,1026,7050,180,3019,0,126422,0,0,6,6,0,315,0,35.119049,217232,39312,95684,829,39543,24634,4,0,2684,357778,2679,2608295,0,0,0,0,121,-1
4185,300,98,0,74752,51944,7053,4987,651,5584,1026,7056,180,3019,0,126691,0,0,6,6,0,269,0,35.814888,217248,39320,95684,799,39587,24636,8,0,2684,357778,2679,2608295,0,0,0,0,121,-1
4185,300,98,0,75208,52242,7063,4995,653,5594,1028,7066,180,3020,1,127445,1,0,10,10,1,754,0,41.129032,217236,39320,95684,786,39587,24636,4,0,2685,357848,2680,2608347,1,70,1,52,121,-1
4185,300,98,0,75428,52387,7076,5002,657,5605,1033,7079,181,3023,0,127810,0,0,11,13,3,365,0,36.619717,217220,39320,95684,786,39579,24636,2,0,2685,357848,2680,2608347,0,0,0,0,121,-1
4185,300,98,0,75904,52661,7098,5033,648,5625,1024,7101,181,3025,0,128560,0,0,20,22,2,750,0,44.311378,216696,39320,95688,921,39448,24636,1,0,2685,357848,2680,2608347,0,0,0,0,121,-1
4185,300,98,0,76199,52865,7106,5043,648,5632,1023,7109,180,3026,0,129059,0,0,7,8,1,499,0,41.330647,215656,39320,95692,1191,39189,24636,2,0,2685,357848,2680,2608347,0,0,0,0,121,-1
4185,300,98,0,76414,53003,7115,5050,650,5640,1025,7118,180,3028,0,129412,0,0,8,9,2,353,0,37.875751,215632,39320,95692,1191,39185,24636,1,0,2685,357848,2680,2608347,0,0,0,0,121,-1
4185,300,98,0,76730,53212,7131,5064,652,5654,1027,7134,180,3030,0,129937,0,0,14,16,2,525,0,42.084167,215616,39320,95692,1191,39180,24636,1,0,2685,357848,2680,2608347,0,0,0,0,121,-1
4185,300,98,0,77166,53475,7153,5081,655,5674,1031,7156,181,3032,0,130636,0,0,20,22,2,699,0,39.314518,215636,39320,95692,1191,39184,24636,1,0,2685,357848,2680,2608347,0,0,0,0,121,-1
4185,300,98,0,77517,53689,7165,5092,656,5685,1032,7168,181,3033,0,131201,0,0,11,12,1,565,0,35.200001,215656,39324,95692,1191,39189,24637,1,0,2685,357848,2680,2608347,0,0,0,0,121,-1
4185,300,98,0,77798,53866,7172,5101,656,5692,1031,7175,180,3034,0,131659,0,0,7,7,1,458,0,36.122448,215704,39324,95692,1193,39205,24637,1,0,2685,357848,2680,2608347,0,0,0,0,121,-1
4185,300,98,0,78005,53999,7181,5108,658,5700,1033,7184,180,3036,0,131999,0,0,8,9,2,340,0,38.599998,215624,39324,95692,1193,39182,24637,2,0,2685,357848,2680,2608347,0,0,0,0,121,-1
4185,300,98,0,78260,54162,7191,5129,647,5709,1022,7194,180,3037,0,132417,0,0,9,10,1,418,0,41.093117,215652,39324,95692,1208,39194,24637,1,0,2686,357918,2681,2608399,1,70,1,52,121,-1
4185,300,98,0,78501,54306,7199,5136,648,5716,1023,7202,180,3038,0,132802,0,0,7,8,1,385,0,39.839035,215436,39324,95692,1238,39134,24637,1,0,2687,357964,2682,2608427,1,46,1,28,121,-1
4185,300,98,0,78793,54515,7215,5146,652,5730,1029,7218,181,3039,0,133303,0,0,14,16,1,501,0,36.947792,215632,39332,95692,1238,39186,24639,7,0,2687,357964,2682,2608427,0,0,0,0,121,-1
4185,300,98,0,79203,54780,7237,5164,655,5750,1032,7240,181,3041,0,133978,0,0,20,22,2,675,0,38.353413,215672,39340,95692,1208,39226,24641,8,0,2687,357964,2682,2608427,0,0,0,0,121,-1
4185,300,98,0,79516,54965,7246,5171,657,5758,1034,7249,181,3043,0,134476,0,0,8,9,2,498,0,36.673347,215588,39340,95692,1193,39172,24641,1,0,2687,357964,2682,2608427,0,0,0,0,121,-1
4185,300,98,0,79963,55249,7266,5192,658,5776,1034,7269,180,3045,0,135207,0,0,18,20,2,731,0,45.01992,215428,39340,95692,1238,39131,24641,2,0,2687,357964,2682,2608427,0,0,0,0,121,-1
4187,300,99,1,80185,55402,7274,5200,658,5784,1034,7277,180,3045,0,135582,0,0,8,8,0,375,0,32.995953,215648,39340,95692,1221,39199,24641,1,0,2687,357964,2682,2608427,0,0,0,0,121,-1
4187,300,99,0,80383,55535,7283,5213,652,5792,1029,7286,181,3047,0,135913,0,0,8,9,2,331,0,37.400002,215572,39340,95692,1206,39168,24641,1,0,2687,357964,2682,2608427,0,0,0,0,121,-1
4187,300,99,0,80680,55724,7295,5226,653,5804,1029,7298,181,3048,2,136399,0,0,12,12,1,486,0,36.290321,215532,39340,95692,1236,39131,24641,1,0,2687,357964,2682,2608427,0,0,0,0,121,-1
4187,300,99,0,81030,55971,7297,5229,652,5805,1028,7300,179,3048,0,136996,0,0,1,2,0,597,0,40.534981,215280,39340,100036,1266,39094,24641,1,0,2687,357964,2682,2608427,0,0,0,0,121,-1
4187,300,99,0,81162,56066,7300,5231,653,5808,1029,7303,180,3049,0,137223,1,0,3,3,1,227,0,35.185184,215156,39340,100036,1296,39064,24641,1,0,2687,357964,2682,2608427,0,0,0,0,121,-1
4187,300,99,0,81556,56337,7316,5243,656,5823,1033,7319,181,3051,0,137888,0,0,15,16,2,665,0,38.293652,215312,39340,95692,1296,39110,24641,2,0,2687,357964,2683,2608455,0,0,1,28,121,-1
4187,310,98,0,26130,20809,4921,3210,588,3892,956,4924,179,2739,2,46935,0,0,13,29,3,230,0,42,205948,48152,89248,4234,39329,25025,26,0,2250,298825,2356,2337743,0,0,0,0,121,-1
4187,310,98,0,26880,21296,4978,3236,606,3931,988,4981,185,2748,0,48172,0,0,39,57,9,1237,0,80,218336,49172,89432,1163,42410,24549,15,0,2442,319343,2528,2539852,192,20518,172,202109,121,-1
4187,310,98,0,27657,21850,5020,3271,613,3968,995,5023,190,2755,0,49503,0,0,37,42,7,1331,0,69.811317,222256,47788,89956,870,43904,23724,12,0,2455,321040,2541,2548412,13,1697,13,8560,121,-1
4187,310,98,0,27971,22010,5030,3282,613,3978,994,5033,189,2757,0,49977,0,0,10,10,2,474,0,56.858849,215156,47896,89984,2627,42098,23752,2,0,2455,321040,2541,2548412,0,0,0,0,121,-1
4187,310,98,0,28160,22096,5035,3286,614,3983,995,5038,189,2759,0,50252,0,0,5,5,2,275,0,55.823292,215240,47904,89984,2582,42113,23754,1,0,2455,321040,2541,2548412,0,0,0,0,121,-1
4187,310,98,0,28507,22254,5043,3294,614,3991,995,5046,189,2761,0,50757,0,0,8,8,2,505,0,54.016064,215444,47904,89984,2537,42173,23754,1,0,2457,321180,2542,2548464,2,140,1,52,121,-1
4187,310,98,0,28850,22447,5061,3307,618,4007,1000,5064,190,2765,0,51293,0,0,16,18,4,536,0,57.285431,215552,47904,89980,2507,42192,23753,1,0,2457,321180,2542,2548464,0,0,0,0,121,-1
4187,310,98,0,29295,22662,5075,3321,619,4019,1001,5078,190,2767,0,51953,0,0,12,14,2,660,0,57.287449,215592,47904,89988,2477,42212,23754,1,0,2457,321180,2542,2548464,0,0,0,0,121,-1
4180,310,98,0,29692,22904,5092,3346,612,4035,993,5095,189,2770,0,52592,0,0,16,17,3,639,0,60.358566,215884,47904,89992,2387,42275,23754,1,0,2457,321180,2542,2548464,0,0,0,0,121,-1
4180,310,98,0,29962,23037,5100,3353,613,4042,994,5103,189,2772,0,52995,0,0,7,8,2,403,0,58.116234,213144,47904,89992,3032,41588,23754,2,0,2457,321180,2542,2548464,0,0,0,0,121,-1
4180,310,98,0,30316,23226,5114,3365,615,4054,996,5117,189,2774,0,53538,0,0,12,14,2,543,0,58.599998,213296,47904,89988,3047,41629,23753,1,0,2457,321180,2542,2548464,0,0,0,0,121,-1
4180,310,98,0,30792,23470,5130,3379,617,4068,998,5133,189,2777,0,54258,0,0,14,16,3,720,0,55.421688,213420,47904,89988,3015,41659,23753,1,0,2457,321180,2542,2548464,0,0,0,0,121,-1
4180,310,98,0,31119,23639,5142,3387,619,4079,1001,5145,190,2779,0,54754,0,0,11,12,2,496,0,60.040161,213608,47908,89988,2970,41705,23754,1,0,2457,321180,2542,2548464,0,0,0,0,121,-1
4180,310,98,0,31491,23807,5151,3394,621,4087,1003,5154,190,2782,0,55294,0,0,8,9,3,540,0,59.638554,213664,47908,89988,2925,41731,23754,1,0,2457,321180,2542,2548464,0,0,0,0,121,-1
4180,310,98,0,31783,23936,5160,3411,613,4095,995,5163,190,2784,0,55715,0,0,8,9,2,421,0,58.064518,213876,47908,89988,2850,41773,23754,1,0,2457,321180,2542,2548464,0,0,0,0,121,-1
4180,310,98,0,32022,24051,5165,3418,613,4100,994,5168,189,2785,0,56069,0,0,5,5,1,354,0,59.126984,213776,47908,89988,2835,41748,23754,2,0,2458,321250,2543,2548516,1,70,1,52,121,-1
4180,310,98,0,32363,24232,5178,3429,615,4112,996,5181,189,2788,0,56591,0,0,12,13,3,522,0,57.200001,214380,47908,89988,2730,41872,23754,2,0,2459,321296,2544,2548544,1,46,1,28,121,-1
4180,310,98,0,32661,24395,5188,3438,616,4121,997,5191,189,2790,0,57052,0,0,9,10,2,461,0,57.831326,214388,47908,89992,2715,41901,23755,2,0,2459,321296,2544,2548544,0,0,0,0,121,-1
4182,320,98,0,33089,24641,5206,3454,618,4137,999,5209,189,2794,0,57726,0,0,16,18,4,674,0,56.767677,214420,47908,89988,2702,41908,23754,1,0,2459,321296,2544,2548544,0,0,0,0,121,-1
4182,320,98,0,33499,24862,5222,3469,619,4152,1000,5225,189,2797,0,58357,0,0,15,16,3,631,0,58.89328,214748,47908,89988,2642,41956,23754,1,0,2459,321296,2544,2548544,0,0,0,0,121,-1
4182,320,98,0,33917,25081,5239,3493,612,4167,993,5242,190,2800,0,58994,0,0,15,17,3,637,0,57.259712,214692,47908,89988,2580,41978,23754,1,0,2459,321296,2544,2548544,0,0,0,0,121,-1
4182,320,98,0,34230,25246,5249,3503,612,4177,993,5252,189,2802,0,59472,0,0,10,10,2,478,0,58.217823,214868,47908,89992,2582,42030,23755,1,0,2459,321296,2544,2548544,0,0,0,0,121,-1
4182,320,98,0,34579,25450,5263,3516,613,4190,994,5266,189,2805,0,60025,0,0,13,14,3,553,0,58.012169,214992,47908,89988,2537,42052,23754,1,0,2459,321296,2544,2548544,0,0,0,0,121,-1
4182,320,98,0,34904,25633,5277,3529,614,4203,995,5280,189,2808,0,60533,0,0,13,14,3,508,0,55.928852,215300,47908,89992,2477,42127,23755,2,0,2459,321296,2544,2548544,0,0,0,0,121,-1
4182,320,98,0,35145,25756,5283,3535,614,4209,995,5286,189,2810,0,60897,0,0,6,6,2,364,0,58.870968,215272,47908,89988,2447,42121,23754,1,0,2459,321296,2544,2548544,0,0,0,0,121,-1
4182,320,98,0,35501,25934,5293,3544,615,4218,996,5296,189,2812,0,61431,0,0,9,10,2,534,0,58.483032,215388,47908,89992,2402,42149,23755,1,0,2459,321296,2544,2548544,0,0,0,0,121,-1
4182,320,98,0,35885,26155,5307,3555,617,4230,999,5310,190,2814,0,62036,0,0,12,14,2,605,0,59.342915,215416,47908,89988,2357,42193,23754,1,0,2459,321296,2544,2548544,0,0,0,0,121,-1
4160,350,98,0,13349,11837,3876,2308,674,3040,1053,3878,178,2318,1,25185,0,0,276,280,274,1135,0,99.801193,212156,56716,91924,918,37748,29244,1,0,244,24343,321,224711,0,0,0,0,111,-1
4160,350,98,0,14522,12876,4248,2712,619,3386,1022,4250,186,2640,0,27397,0,0,346,372,322,2212,0,100,217340,53180,94344,679,41251,26444,17,0,302,31141,426,293144,58,6798,105,68433,115,-1
4160,350,98,0,15345,13488,4304,2752,630,3434,1022,4305,183,2659,0,28832,0,0,48,55,19,1435,0,69.827583,214840,53440,94804,1470,40780,26377,29,0,350,47913,474,323861,48,16772,48,30717,115,-1
4160,350,98,0,16090,14033,4349,2806,619,3468,1012,4350,187,2664,0,30122,0,0,34,45,5,1290,0,92.233009,219044,50540,98068,877,42271,24690,0,0,501,72543,597,389265,151,24630,123,65404,115,-1
4160,350,98,0,16834,14555,4372,2816,631,3492,1025,4376,190,2668,0,31388,0,0,24,26,4,1266,0,99.802765,224400,45600,92860,733,45026,22704,1,0,1152,142128,2120,2515622,651,69585,1523,2126357,115,-1
4162,350,98,0,17775,15206,4394,2839,630,3514,1024,4398,190,2668,0,32980,0,0,22,22,0,1592,0,98.591553,226448,43152,90624,823,46084,21669,2,0,1564,187155,2524,3029025,412,45027,404,513403,115,-1
4162,350,98,0,18820,15936,4418,2859,632,3536,1028,4422,190,2668,0,34755,0,0,22,24,0,1775,0,100,228368,41344,90160,961,47041,20608,10,0,1674,208374,2609,3090004,110,21219,85,60979,115,-1
4162,350,98,0,19416,16340,4446,2887,634,3562,1029,4450,190,2670,0,35755,0,0,26,28,2,1000,0,91.37056,230788,40020,89356,930,47825,19971,26,0,1706,214822,2635,3110914,32,6448,26,20910,115,-1
4162,350,98,0,20166,16884,4507,2927,629,3610,1022,4511,191,2676,0,37049,0,0,48,61,6,1294,0,75.64576,229060,39468,84632,2704,47341,19774,21,0,1716,217268,2641,3113467,10,2446,6,2553,115,-1
4162,350,98,0,20599,17216,4537,2957,628,3640,1021,4544,190,2677,0,37814,0,0,30,33,1,765,0,90.789474,225580,39700,89180,2346,46566,19843,50,0,2082,255544,3981,5050432,366,38276,1340,1936965,115,-1
4162,350,98,0,21417,17865,4565,2978,632,3663,1029,4572,191,2682,0,39281,0,0,23,28,5,1467,0,77.412727,225856,41492,89620,1757,46626,20294,2,0,2082,255544,3981,5050432,0,0,0,0,115,-1
4162,350,98,0,22347,18616,4591,3010,629,3687,1023,4598,191,2685,0,40962,0,0,24,26,3,1681,0,83.59375,227200,41568,89652,1367,46961,20314,26,0,2120,262888,4011,5072167,38,7344,30,21735,115,-1
4162,350,98,0,23384,19448,4627,3045,631,3722,1024,4634,190,2686,0,42831,0,0,35,36,1,1869,0,82.291664,226076,41608,89680,1697,46685,20322,23,0,2133,266073,4020,5074170,13,3185,9,2003,115,-1
4162,350,98,0,24398,20156,4652,3064,634,3745,1029,4659,191,2687,0,44553,0,0,23,25,1,1722,0,99.48365,231552,40000,89668,625,48908,19246,179,0,2691,343881,4562,5749890,558,77808,542,675720,115,-1
4162,350,98,0,25161,20706,4676,3093,631,3768,1025,4683,190,2688,1,45866,1,0,23,24,1,1313,0,99.045349,234416,36772,87144,616,50116,18149,181,0,2904,386939,4753,5969487,213,43058,191,219597,115,-1
4152,350,97,-1,26355,21526,4706,3120,634,3797,1028,4713,190,2689,0,47880,0,0,29,30,1,2014,0,100,237736,34920,87400,636,50872,17375,57,0,2981,403786,4853,6033998,77,16847,100,64511,115,-1
4152,350,97,0,26947,21938,4726,3148,627,3816,1020,4733,190,2698,0,48884,0,0,19,20,9,1004,0,82.312927,237108,33804,86648,1300,51009,16802,2,0,3001,407235,4908,6065193,20,3449,55,31195,115,-1
4152,350,97,0,27413,22268,4756,3177,628,3845,1021,4763,190,2699,0,49680,0,0,29,30,1,796,0,67.002014,238596,33540,86544,970,51399,16719,20,0,3005,410675,4912,6066115,4,3440,4,922,115,-1
4152,350,97,0,27808,22549,4768,3186,631,3856,1024,4775,190,2700,0,50356,0,0,11,12,1,676,0,80.15564,242008,28608,86380,1379,52396,15347,16,0,3032,420914,4932,6080454,27,10239,20,14339,115,-1
4152,350,97,0,28786,23234,4797,3223,625,3883,1016,4804,189,2702,0,52019,0,0,27,29,2,1663,0,99.804306,246112,28164,81384,1497,54373,14418,26,0,3372,463611,5260,6379881,340,42697,328,299427,115,-1
4152,350,97,0,29682,23900,4865,3276,637,3949,1031,4875,190,2706,0,53581,0,0,66,71,4,1562,0,85.874443,245044,28192,85100,890,54570,13823,42,0,3543,485465,6512,8195012,171,21854,1252,1815131,115,-1
4152,350,97,0,30509,24475,4897,3312,634,3979,1027,4907,190,2708,0,54983,0,0,30,32,2,1402,0,86.404831,242896,28524,85240,1299,54083,13933,0,0,3757,514848,6701,8431589,214,29383,189,236577,115,-1
4152,350,97,0,31536,25201,4923,3336,636,4005,1029,4933,190,2708,0,56736,0,0,26,26,0,1753,0,100,253976,20308,76844,663,58594,10066,125,0,4086,570964,7133,8962312,329,56116,432,530723,115,-1
4152,350,97,0,32566,25895,4939,3352,636,4020,1029,4949,190,2709,0,58460,0,0,15,16,1,1724,0,100,254128,19792,76068,1920,57447,9889,75,0,4175,589109,7202,9013059,89,18145,69,50747,115,-1
4152,350,97,0,32858,26094,4947,3359,637,4027,1030,4957,190,2710,0,58951,0,0,7,8,1,491,0,85.585587,249140,19908,75848,1950,57457,9892,51,0,4175,589109,7202,9013059,0,0,0,0,115,-1
4167,350,97,0,33308,26418,4957,3367,639,4037,1032,4967,190,2710,0,59725,0,0,10,10,0,774,0,81.467178,247828,20092,75868,2295,57133,9938,28,0,4207,596047,7227,9038122,32,6938,25,25063,115,-1
4167,350,97,0,33842,26800,4981,3390,640,4060,1033,4991,190,2711,0,60641,0,0,23,24,1,916,0,73.375259,249472,20112,75768,1800,57554,9941,23,0,4208,596117,7228,9038174,1,70,1,52,115,-1
4167,350,97,0,34383,27179,5009,3413,643,4086,1037,5019,191,2713,0,61561,0,0,26,28,2,920,0,72.344688,247452,20132,76204,2205,57038,9945,13,0,4214,596537,7234,9038597,6,420,6,423,115,-1
4175,350,98,0,71886,54071,6956,4882,525,5441,855,6966,172,3052,8,125952,0,0,12,29,7,204,0,42.937855,193120,45200,80000,7442,38785,20904,6,1,5154,758623,8019,9477152,0,0,0,0,115,-1
4175,350,98,0,72544,54511,7029,4906,551,5485,906,7039,176,3062,8,127050,0,0,44,73,10,1098,0,74.58432,201636,57536,88532,1302,40852,24023,53,0,5210,767218,8070,9512711,56,8595,51,35559,115,-1
4175,350,98,0,73208,55004,7053,4928,554,5507,908,7063,176,3064,8,128207,0,0,22,24,2,1157,0,56.352459,201032,56060,88580,2103,40671,23710,13,0,5212,767334,8072,9512791,2,116,2,80,115,-1
4175,350,98,0,73605,55233,7068,4950,548,5521,900,7078,177,3065,8,128833,0,0,14,15,1,626,0,56.938774,201444,56252,88664,1923,40743,23762,9,0,5213,767392,8073,9512831,1,58,1,40,115,-1
4175,350,98,0,73751,55329,7072,4954,548,5525,900,7082,177,3065,8,129075,0,0,4,4,0,242,0,57.344063,201528,56284,88664,1893,40767,23770,8,0,5213,767392,8073,9512831,0,0,0,0,115,-1
4175,350,98,0,74030,55536,7079,4960,549,5532,901,7089,177,3066,8,129561,0,0,7,7,1,486,0,58.064518,201724,56316,93016,1863,40814,23778,1,0,5213,767392,8073,9512831,0,0,0,0,115,-1
4175,350,98,0,74103,55597,7081,4960,550,5533,903,7091,177,3067,8,129695,0,0,1,2,1,134,0,57.429718,201780,56324,92660,1818,40827,23780,11,0,5213,767392,8073,9512831,0,0,0,0,115,-1
4183,350,98,0,74423,55844,7103,4976,555,5554,909,7113,179,3069,8,130262,0,0,21,22,2,567,0,57.575756,201720,56344,88244,1833,40813,23785,10,0,5213,767392,8073,9512831,0,0,0,0,115,-1
4183,350,98,0,74711,56034,7109,4984,555,5559,908,7119,177,3070,8,130740,0,0,5,6,1,478,0,57.026478,201780,56376,88240,1818,40828,23792,14,0,5213,767392,8073,9512831,0,0,0,0,115,-1
4183,350,98,0,74923,56175,7118,4990,557,5567,911,7128,179,3072,8,131093,0,0,8,9,2,353,0,56.338028,201728,56400,88240,1803,40816,23798,9,0,5213,767392,8073,9512831,0,0,0,0,115,-1
4183,350,98,0,75226,56377,7134,5012,551,5581,905,7144,179,3074,8,131598,0,0,14,16,2,505,0,57.723576,201744,56436,88244,1788,40821,23807,8,0,5213,767392,8073,9512831,0,0,0,0,115,-1
4183,350,98,0,75761,56706,7162,5040,552,5607,904,7172,179,3076,8,132462,0,0,26,28,2,864,0,58.433735,201076,56468,88324,1938,40652,23816,8,0,5219,767812,8076,9512987,6,420,3,156,115,-1
4183,350,98,0,76026,56875,7170,5051,551,5615,902,7180,178,3076,8,132896,0,0,8,8,0,434,0,55.010223,200964,56520,88324,1968,40623,23829,9,0,5219,767812,8076,9512987,0,0,0,0,115,-1
4183,350,98,0,76366,57088,7183,5062,553,5627,904,7193,178,3078,9,133449,0,0,12,13,2,553,0,59.072582,200756,56544,88324,2015,40566,23835,11,0,5221,767952,8078,9513091,2,140,2,104,115,-1
4183,350,98,0,76595,57220,7189,5067,554,5632,905,7199,177,3079,8,133810,0,0,5,6,1,361,0,57.48988,200212,56552,88324,2135,40436,23837,2,0,5221,767952,8078,9513091,0,0,0,0,115,-1
4183,350,98,0,76852,57370,7198,5074,556,5640,907,7208,178,3081,8,134217,0,0,8,9,2,407,0,56.734695,200284,56608,88324,2150,40460,23851,8,0,5221,767952,8079,9513119,0,0,1,28,115,-1
4183,350,98,0,77124,57543,7213,5084,558,5653,911,7223,179,3082,8,134662,0,0,13,15,1,445,0,58.333332,200220,56780,88340,2120,40437,23894,12,0,5221,767952,8079,9513119,0,0,0,0,115,-1
