,Option_type,Ask,Bid,Option_price,Stock_price,Strike_price,Volatility,Volume,Time_to_maturity,Implied_volatility
10622,0,0.2,0.1,0.15,29.42,30.5,0.081685567,1,0.02739726,0.29492892600000004
10623,0,0.2,0.05,0.1,28.7,31.0,0.171027585,2,0.054794521,0.365240723
10624,0,0.05,0.0,0.05,27.4,33.0,0.202690179,25,0.071232877,0.429693203
10625,0,0.05,0.0,0.05,27.4,34.0,0.202690179,20,0.071232877,0.515629844
10629,0,0.7,0.5,0.55,29.42,29.5,0.140472265,200,0.046575342,0.28760478
10630,0,0.0,0.0,0.47,29.44,30.0,0.122170082,1,0.043835616,0.031259688
10631,0,0.3,0.15,0.3,28.7,30.5,0.170602902,2,0.071232877,0.274421318
10632,0,0.25,0.15,0.2,29.33,31.0,0.149847654,12,0.052054795,0.30762411100000003
10633,0,0.2,0.05,0.14,29.33,31.5,0.149847654,3,0.054794521,0.331061377
10636,0,0.95,0.7,0.7,29.23,29.5,0.155183207,1,0.079452055,0.32520206100000004
10637,0,0.0,0.0,0.65,29.44,30.0,0.14089363400000002,20,0.063013699,0.031259688
10638,0,0.45,0.3,0.4,29.42,30.5,0.153566852,1,0.065753425,0.287116504
10640,0,1.05,0.8,0.9,29.42,29.5,0.14255473400000002,18,0.08493150699999999,0.315436533
10641,0,0.0,0.0,0.85,29.44,30.0,0.14307299199999998,19,0.08219178099999999,0.015634844
10642,0,0.6,0.45,0.52,29.42,30.5,0.14255473400000002,5,0.08493150699999999,0.30029996600000003
10643,0,0.4,0.3,0.35,29.42,31.0,0.14255473400000002,8,0.08493150699999999,0.28223374
10644,0,0.35,0.2,0.3,29.42,31.5,0.14255473400000002,4,0.08493150699999999,0.305671006
10645,0,0.25,0.15,0.18,29.42,32.0,0.14255473400000002,3,0.08493150699999999,0.302741348
10649,0,1.3,1.05,0.85,29.33,29.5,0.194061915,1,0.109589041,0.350592432
10650,0,0.95,0.75,0.89,29.42,30.0,0.156901011,5,0.104109589,0.316413086
10651,0,0.9,0.65,0.75,29.33,30.5,0.194061915,1,0.109589041,0.354010366
10652,0,0.0,0.0,0.55,29.44,31.0,0.148745531,1,0.101369863,0.031259688
10653,0,0.2,0.05,0.15,29.33,34.0,0.194061915,1,0.109589041,0.365240723
10654,0,0.15,0.0,0.1,29.33,35.0,0.194061915,1,0.109589041,0.38574833
10655,0,0.0,0.0,0.17,29.44,34.0,0.482080096,106,0.15616438400000002,0.12500875
10656,0,0.15,0.05,0.1,29.42,35.0,0.478153151,3,0.161643836,0.309577217
10661,0,0.0,0.0,1.43,29.44,30.0,0.410750259,41,0.235616438,0.015634844
10662,0,1.0,0.85,0.93,29.42,31.0,0.411951117,18,0.238356164,0.283210293
10663,0,0.65,0.6,0.65,29.33,32.0,0.40797565,5,0.246575342,0.270759246
10664,0,0.55,0.4,0.46,29.33,33.0,0.40797565,1,0.246575342,0.295905479
10665,0,0.3,0.25,0.25,29.42,34.0,0.411951117,458,0.238356164,0.272956489
10666,0,0.3,0.15,0.25,29.47,35.0,0.408953515,8,0.249315068,0.308600664
10667,0,0.15,0.05,0.13,29.42,36.0,0.411951117,5,0.238356164,0.285163398
10668,0,0.1,0.0,0.05,27.4,37.0,0.384478734,3,0.28219178100000003,0.287116504
10669,0,0.1,0.0,0.05,27.4,38.0,0.384478734,301,0.28219178100000003,0.312506875
10670,0,0.1,0.0,0.05,27.4,39.0,0.384478734,1,0.28219178100000003,0.33789724600000004
10671,0,0.1,0.0,0.05,28.7,40.0,0.395310186,10,0.265753425,0.3613345120000001
10672,0,0.05,0.0,0.05,27.4,41.0,0.384478734,28,0.28219178100000003,0.339850352
10673,0,0.05,0.0,0.03,27.4,42.0,0.384478734,4,0.28219178100000003,0.3613345120000001
10674,0,0.05,0.0,0.03,27.4,43.0,0.384478734,10,0.28219178100000003,0.380865566
10675,0,0.05,0.0,0.01,27.4,44.0,0.384478734,5,0.28219178100000003,0.398443516
10676,0,0.05,0.0,0.05,27.4,45.0,0.384478734,100,0.28219178100000003,0.41797457
10677,0,0.05,0.0,0.35,27.4,48.0,0.384478734,2,0.28219178100000003,0.468755313
10678,0,0.05,0.0,0.33,27.4,49.0,0.384478734,5,0.28219178100000003,0.484380156
10680,0,2.3,2.2,2.17,28.76,29.0,0.324212969,2,0.506849315,0.254890264
10681,0,2.1,1.9,1.99,29.42,30.0,0.327117882,2,0.487671233,0.286628228
10682,0,1.7,1.5,1.56,29.42,31.0,0.327117882,2,0.487671233,0.285407537
10683,0,0.0,0.0,1.3,29.44,32.0,0.327115626,1,0.484931507,0.031259688
10684,0,0.0,0.0,1.03,29.44,33.0,0.327115626,5,0.484931507,0.031259688
10685,0,0.85,0.7,0.7,29.42,34.0,0.327117882,45,0.487671233,0.283210293
10686,0,0.5,0.4,0.45,29.42,36.0,0.327117882,5,0.487671233,0.279792358
10687,0,0.2,0.1,0.25,27.4,38.0,0.323268408,20,0.531506849,0.254401987
10688,0,0.3,0.15,0.25,29.33,39.0,0.323553139,30,0.493150685,0.301764795
10689,0,0.1,0.0,0.05,27.4,46.0,0.323268408,1,0.531506849,0.338873799
10692,0,0.0,0.0,2.38,29.44,30.0,0.313476219,2,0.5808219179999999,0.007822421999999999
10693,0,1.95,1.75,1.85,29.42,31.0,0.31347139,3,0.583561644,0.289069609
10694,0,1.6,1.4,1.5,29.42,32.0,0.31347139,2,0.583561644,0.287848918
10695,0,0.0,0.0,1.22,29.44,33.0,0.313476219,13,0.5808219179999999,0.031259688
10696,0,0.0,0.0,0.94,29.44,34.0,0.313476219,10,0.5808219179999999,0.062509375
10697,0,0.0,0.0,0.75,29.44,35.0,0.313476219,4007,0.5808219179999999,0.062509375
10698,0,0.4,0.3,0.52,27.4,36.0,0.328380611,4,0.62739726,0.237800591
10699,0,0.55,0.4,0.47,29.42,37.0,0.31347139,4,0.583561644,0.286384089
10700,0,0.3,0.15,0.37,27.4,38.0,0.328380611,14,0.62739726,0.257331646
10701,0,0.25,0.1,0.29,27.4,39.0,0.328380611,4,0.62739726,0.263190962
10702,0,0.3,0.2,0.2,29.47,40.0,0.31864322300000003,56,0.594520548,0.29297582
10703,0,0.2,0.05,0.1,27.4,41.0,0.328380611,3,0.62739726,0.281745464
10704,0,0.2,0.1,0.15,28.87,42.0,0.328278454,10,0.616438356,0.296882031
10705,0,0.1,0.0,0.05,27.4,45.0,0.328380611,15,0.62739726,0.297858584
10706,0,0.05,0.0,0.05,27.4,50.0,0.328380611,10,0.62739726,0.320319297
10707,0,0.05,0.0,0.04,27.4,55.0,0.328380611,29,0.62739726,0.367193828
10713,0,4.4,4.0,4.1,29.33,30.0,0.311307365,3,1.589041096,0.315558602
10714,0,3.4,2.9,3.2,28.67,32.0,0.316562033,15,1.610958904,0.298102722
10715,0,2.55,2.2,2.37,29.33,35.0,0.311307365,30,1.589041096,0.301276519
10716,0,1.7,1.1,1.22,27.4,37.0,0.31591309300000003,1,1.624657534,0.272956489
10717,0,1.45,1.1,1.25,28.76,40.0,0.31443796,2,1.6,0.295295133
10718,0,1.0,0.55,0.6,27.4,42.0,0.31591309300000003,1,1.624657534,0.27954822
10719,0,0.85,0.6,0.8,28.67,45.0,0.316562033,1,1.610958904,0.296149617
10720,0,0.45,0.15,0.78,27.4,50.0,0.31591309300000003,1,1.624657534,0.289802024
10721,0,0.35,0.0,0.7,27.4,55.0,0.31591309300000003,4,1.624657534,0.308600664
10722,0,0.4,0.25,0.35,17.46,17.5,0.14974606699999998,2,0.08219178099999999,0.206062627
10725,0,0.05,0.0,0.1,17.42,20.0,0.16809899,12,0.26849315100000004,0.18555502
10726,0,0.1,0.0,0.05,18.12,22.5,0.169724437,6,0.28219178100000003,0.347662773
10728,0,0.15,0.0,0.1,17.46,20.0,0.162002906,50,0.484931507,0.17383638699999998
10730,0,0.4,0.25,0.34,28.66,30.0,0.200212617,31,0.08493150699999999,0.265144067
10731,0,0.1,0.0,0.05,28.66,32.5,0.200212617,40,0.08493150699999999,0.302741348
10732,0,0.05,0.0,0.03,28.66,35.0,0.200212617,100,0.08493150699999999,0.37500625
10733,0,0.05,0.0,0.65,27.4,37.5,0.325375914,44,0.128767123,0.476567734
10734,0,0.05,0.0,0.25,27.4,40.0,0.325375914,4,0.128767123,0.511723633
10735,0,1.0,0.85,0.8,28.66,30.0,0.290785908,150,0.161643836,0.333502759
10736,0,0.4,0.25,0.3,28.66,32.5,0.290785908,10,0.161643836,0.33594414100000003
10738,0,1.35,1.15,1.29,28.38,30.0,0.236481226,60,0.345205479,0.287116504
10739,0,0.6,0.45,0.45,27.32,32.5,0.270110316,2,0.37260274,0.275397871
10740,0,0.25,0.1,0.3,27.4,35.0,0.26946033,5,0.378082192,0.273444766
10741,0,0.15,0.05,0.1,28.41,37.5,0.27454966,13,0.350684932,0.299811689
10742,0,0.05,0.0,0.1,27.4,40.0,0.26946033,10,0.378082192,0.289069609
10745,0,2.1,1.9,2.1,28.41,30.0,0.252480214,25,0.6,0.303962039
10746,0,1.25,1.0,1.1,28.04,32.5,0.254106276,44,0.602739726,0.295905479
10747,0,0.75,0.6,0.7,28.45,35.0,0.25182165,1,0.597260274,0.297126169
10748,0,0.35,0.2,1.1,27.4,37.5,0.275027417,2,0.62739726,0.279792358
10749,0,0.25,0.1,0.9,27.4,40.0,0.275027417,4,0.62739726,0.298835137
10750,0,0.15,0.0,0.6,27.4,42.5,0.275027417,1,0.62739726,0.3037179
10751,0,0.1,0.0,0.53,27.4,45.0,0.275027417,10,0.62739726,0.313483428
10752,0,0.1,0.0,0.1,27.4,47.5,0.275027417,10,0.62739726,0.34278001
10756,0,0.15,0.05,0.15,80.03,85.0,0.133395179,3,0.08493150699999999,0.157723267
10757,0,0.2,0.0,0.05,79.47,90.0,0.165077691,2,0.128767123,0.272956489
10763,0,1.5,1.25,1.29,80.03,85.0,0.15600613800000002,5,0.334246575,0.18555502
10764,0,0.6,0.4,0.4,79.47,90.0,0.16576131800000002,20,0.378082192,0.186287434
10765,0,0.25,0.1,0.1,79.47,95.0,0.16576131800000002,3,0.378082192,0.193855718
10769,0,2.65,2.3,2.54,80.03,85.0,0.157996537,1,0.583561644,0.192024681
10770,0,1.2,0.85,1.1,78.71,90.0,0.156100552,10,0.591780822,0.17871915
10774,0,0.25,0.0,0.25,25.67,30.0,0.240116922,3,0.08493150699999999,0.46777876
10779,0,0.05,0.02,0.02,52.61,56.5,0.453598753,13,0.016438356,0.496098789
10780,0,0.03,0.01,0.01,52.61,57.0,0.453598753,44,0.016438356,0.4882863670000001
10781,0,0.02,0.0,0.01,52.61,58.0,0.453598753,37,0.016438356,0.523442266
10782,0,0.02,0.0,0.04,55.46,58.5,0.491480556,119,0.019178082,0.507817422
10783,0,0.08,0.0,0.06,55.46,59.0,0.491480556,52,0.019178082,0.656253438
10784,0,0.02,0.0,0.01,52.61,60.0,0.453598753,10,0.016438356,0.593754063
10785,0,0.1,0.08,0.12,57.87,60.5,0.32037217100000004,45,0.02739726,0.87500125
10786,0,0.07,0.05,0.08,57.87,61.0,0.32037217100000004,33,0.02739726,0.843751563
10787,0,0.02,0.0,0.01,52.61,62.0,0.453598753,5,0.016438356,0.7031279690000001
10788,0,0.02,0.0,0.01,55.52,62.5,0.157694474,2,0.052054795,0.7343776559999999
10798,0,0.89,0.86,0.85,51.71,52.0,0.436387322,452,0.02739726,0.286139951
10799,0,0.69,0.65,0.65,51.71,52.5,0.436387322,417,0.02739726,0.28760478
10800,0,0.52,0.48,0.5,51.71,53.0,0.436387322,210,0.02739726,0.287116504
10801,0,0.39,0.35,0.37,51.71,53.5,0.436387322,39,0.02739726,0.288581333
10802,0,0.27,0.25,0.28,51.71,54.0,0.436387322,577,0.02739726,0.283210293
10803,0,0.19,0.17,0.21,51.71,54.5,0.436387322,75,0.02739726,0.283210293
10804,0,0.14,0.12,0.14,51.71,55.0,0.436387322,111,0.02739726,0.288093057
10805,0,0.1,0.08,0.17,51.71,55.5,0.436387322,132,0.02739726,0.291022715
10806,0,0.07,0.05,0.09,51.71,56.0,0.436387322,6,0.02739726,0.29492892600000004
10807,0,0.05,0.04,0.05,51.71,56.5,0.436387322,3,0.02739726,0.298835137
10808,0,0.04,0.02,0.04,51.71,57.0,0.436387322,15,0.02739726,0.308600664
10809,0,0.03,0.01,0.1,51.71,57.5,0.436387322,8,0.02739726,0.316413086
10810,0,0.03,0.01,0.01,51.71,58.0,0.436387322,3,0.02739726,0.33594414100000003
10811,0,0.1,0.02,0.02,52.61,58.5,0.459142351,4,0.035616438,0.4453180470000001
10812,0,0.03,0.0,0.02,52.61,59.0,0.459142351,9,0.035616438,0.378912461
10813,0,0.36,0.0,0.06,55.46,59.5,0.345547105,53,0.038356164,0.56055127
10814,0,0.03,0.0,0.01,51.71,60.0,0.436387322,40,0.02739726,0.41797457
10815,0,0.03,0.0,0.02,52.61,60.5,0.459142351,25,0.035616438,0.437505625
10816,0,0.02,0.0,0.02,52.61,61.0,0.459142351,5,0.035616438,0.429693203
10817,0,1.59,0.0,0.04,55.46,61.5,0.345547105,3,0.038356164,0.991211025
10818,0,0.02,0.0,0.03,55.46,62.0,0.345547105,2,0.038356164,0.468755313
10819,0,0.09,0.02,0.03,57.87,62.5,0.244999661,27,0.046575342,0.562504375
10820,0,0.09,0.0,0.03,57.87,63.0,0.244999661,34,0.046575342,0.562504375
10821,0,0.02,0.0,0.01,55.52,63.5,0.214986136,4,0.071232877,0.515629844
10822,0,0.02,0.0,0.06,56.9,65.5,0.231877194,1,0.054794521,0.539067109
10823,0,0.02,0.0,0.03,55.52,68.0,0.214986136,20,0.071232877,0.609378906
10824,0,0.02,0.0,0.01,55.52,75.0,0.214986136,1,0.071232877,0.796877031
10833,0,1.12,0.99,1.46,51.71,52.0,0.416408321,19,0.046575342,0.274421318
10834,0,0.88,0.77,0.85,51.71,52.5,0.416408321,49,0.046575342,0.267585449
10835,0,0.71,0.61,0.63,51.71,53.0,0.416408321,47,0.046575342,0.269538555
10836,0,0.56,0.46,0.55,51.71,53.5,0.416408321,10,0.046575342,0.270026831
10837,0,0.43,0.34,0.62,51.71,54.0,0.416408321,52,0.046575342,0.268562002
10838,0,0.33,0.26,0.32,51.71,54.5,0.416408321,26,0.046575342,0.268562002
10839,0,0.26,0.18,0.37,51.71,55.0,0.416408321,59,0.046575342,0.272468213
10840,0,0.2,0.13,0.14,51.71,55.5,0.416408321,28,0.046575342,0.275397871
10841,0,0.29,0.01,0.13,51.71,56.0,0.416408321,3,0.046575342,0.334967588
10842,0,0.43,0.13,0.11,52.61,56.5,0.383506746,8,0.054794521,0.4096738720000001
10843,0,0.23,0.04,0.11,51.71,57.0,0.416408321,33,0.046575342,0.358404854
10844,0,0.21,0.07,0.08,52.61,57.5,0.383506746,11,0.054794521,0.371100039
10845,0,0.09,0.02,0.04,51.71,58.0,0.416408321,7,0.046575342,0.322272402
10846,0,1.17,0.02,0.5,57.86,58.5,0.211575776,2,0.060273973,0.565434033
10847,0,0.1,0.02,0.03,52.61,59.0,0.383506746,38,0.054794521,0.367193828
10848,0,1.62,0.0,0.06,51.71,59.5,0.416408321,1,0.046575342,0.684573467
10849,0,0.08,0.0,0.33,57.38,60.0,0.228146101,1,0.063013699,0.386724883
10850,0,0.33,0.24,0.33,57.87,60.5,0.229038237,10,0.065753425,0.533207793
10851,0,0.06,0.0,0.15,57.38,61.0,0.228146101,4,0.063013699,0.398443516
10852,0,0.09,0.05,0.03,56.9,61.5,0.21710394,16,0.071232877,0.4453180470000001
10853,0,0.02,0.0,0.03,52.61,63.5,0.383506746,10,0.052054795,0.406255938
10858,0,1.33,1.19,1.39,51.71,52.0,0.364274459,39,0.065753425,0.27149166
10859,0,0.91,0.8,0.86,51.71,53.0,0.364274459,20,0.065753425,0.268073726
10860,0,0.59,0.5,0.49,51.71,54.0,0.364274459,5,0.065753425,0.264167515
10861,0,0.39,0.31,0.42,51.71,55.0,0.364274459,14,0.065753425,0.268073726
10862,0,0.25,0.18,0.2,51.71,56.0,0.364274459,20,0.065753425,0.271003384
10863,0,0.15,0.1,0.12,51.71,57.0,0.364274459,5,0.065753425,0.27149166
10864,0,0.09,0.05,0.11,51.71,58.0,0.364274459,2,0.065753425,0.273444766
10865,0,0.96,0.02,0.05,51.71,59.0,0.364274459,2,0.065753425,0.597660273
10866,0,0.05,0.02,0.03,52.61,60.0,0.332576809,5,0.073972603,0.300788242
10867,0,0.03,0.0,0.02,52.61,61.0,0.332576809,9,0.073972603,0.302741348
10879,0,1.48,1.39,1.4,51.71,52.0,0.319327877,208,0.08493150699999999,0.26465579100000003
10880,0,1.23,1.11,1.19,51.71,52.5,0.319327877,3141,0.08493150699999999,0.25904061300000003
10881,0,1.04,0.95,1.0,51.71,53.0,0.319327877,99,0.08493150699999999,0.25928475100000004
10882,0,0.86,0.79,0.83,51.71,53.5,0.319327877,127,0.08493150699999999,0.257331646
10883,0,0.7,0.64,0.66,51.71,54.0,0.319327877,525,0.08493150699999999,0.254646125
10884,0,0.6,0.52,0.57,51.71,54.5,0.319327877,1140,0.08493150699999999,0.259773027
10885,0,0.46,0.44,0.44,51.71,55.0,0.319327877,2522,0.08493150699999999,0.252937158
10886,0,0.39,0.33,0.36,51.71,55.5,0.319327877,69,0.08493150699999999,0.257331646
10887,0,0.36,0.27,0.3,51.71,56.0,0.319327877,110,0.08493150699999999,0.270026831
10888,0,0.28,0.2,0.25,51.71,56.5,0.319327877,36,0.08493150699999999,0.26660889600000004
10889,0,0.23,0.16,0.2,51.71,57.0,0.319327877,374,0.08493150699999999,0.268562002
10890,0,0.18,0.13,0.15,51.71,57.5,0.319327877,600,0.08493150699999999,0.267585449
10891,0,0.15,0.09,0.14,51.71,58.0,0.319327877,44,0.08493150699999999,0.270515107
10892,0,0.12,0.07,0.1,51.71,58.5,0.319327877,33,0.08493150699999999,0.27149166
10893,0,0.1,0.06,0.14,51.71,59.0,0.319327877,49,0.08493150699999999,0.275397871
10894,0,0.07,0.03,0.05,51.71,60.0,0.319327877,343,0.08493150699999999,0.28223374
10895,0,0.04,0.02,0.03,51.71,62.5,0.319327877,32,0.08493150699999999,0.312506875
10896,0,0.02,0.0,0.02,51.71,65.0,0.319327877,5687,0.08493150699999999,0.33203793
10897,0,0.02,0.0,0.01,51.71,67.5,0.319327877,1,0.08493150699999999,0.378912461
10898,0,0.05,0.0,0.02,51.71,70.0,0.319327877,91,0.08493150699999999,0.47852084
10899,0,0.02,0.0,0.01,57.86,72.5,0.239316184,16,0.098630137,0.468755313
10900,0,0.02,0.0,0.03,52.61,75.0,0.304889321,1,0.093150685,0.507817422
10901,0,0.02,0.0,0.01,54.47,77.5,0.192598151,7,0.117808219,0.507817422
10902,0,0.06,0.0,0.02,51.71,80.0,0.319327877,50,0.08493150699999999,0.609378906
10903,0,0.02,0.0,0.01,55.52,82.5,0.180427533,5,0.128767123,0.578129219
10904,0,0.02,0.0,0.01,55.52,85.0,0.180427533,1,0.128767123,0.609378906
10905,0,0.02,0.0,0.02,55.52,87.5,0.180427533,2,0.128767123,0.6406285939999999
10906,0,0.02,0.0,0.01,55.52,90.0,0.180427533,1,0.128767123,0.6718782809999999
10907,0,0.01,0.0,0.01,55.52,95.0,0.180427533,15,0.128767123,0.687503125
10908,0,0.02,0.0,0.17,55.52,100.0,0.180427533,1,0.128767123,0.781252188
10909,0,0.02,0.0,0.05,55.52,105.0,0.180427533,13,0.128767123,0.828126719
10914,0,1.68,1.53,1.8,51.71,52.0,0.296257807,94,0.104109589,0.269538555
10915,0,1.24,1.09,1.15,51.71,53.0,0.296257807,44,0.104109589,0.265632344
10916,0,0.89,0.74,0.81,51.71,54.0,0.296257807,483,0.104109589,0.262702686
10917,0,0.67,0.49,0.55,51.71,55.0,0.296257807,42,0.104109589,0.269294417
10918,0,0.46,0.32,0.38,51.71,56.0,0.296257807,53,0.104109589,0.267097173
10919,0,0.31,0.18,0.27,51.71,57.0,0.296257807,11,0.104109589,0.265632344
10920,0,0.21,0.11,0.23,51.71,58.0,0.296257807,27,0.104109589,0.26660889600000004
10921,0,0.16,0.07,0.09,52.61,59.0,0.304822349,14,0.112328767,0.276374424
10922,0,0.1,0.05,0.08,51.71,60.0,0.296257807,1,0.104109589,0.273444766
10923,0,0.06,0.02,0.05,52.61,61.0,0.304822349,35,0.112328767,0.27149166
10926,0,1.89,1.84,1.89,51.71,52.5,0.268972697,1564,0.161643836,0.268562002
10927,0,1.03,0.92,0.98,51.71,55.0,0.268972697,208,0.161643836,0.268073726
10928,0,0.47,0.43,0.45,51.71,57.5,0.268972697,394,0.161643836,0.259528889
10929,0,0.22,0.19,0.25,51.71,60.0,0.268972697,60,0.161643836,0.262702686
10930,0,0.11,0.08,0.1,51.71,62.5,0.268972697,1,0.161643836,0.272468213
10934,0,2.6,2.51,2.56,51.71,52.5,0.314767275,243,0.334246575,0.246955773
10935,0,1.62,1.55,1.58,51.71,55.0,0.314767275,175,0.334246575,0.241462664
10936,0,1.0,0.9,0.95,51.71,57.5,0.314767275,498,0.334246575,0.242683354
10937,0,0.55,0.49,0.54,51.71,60.0,0.314767275,1023,0.334246575,0.237556453
10938,0,0.31,0.26,0.29,51.71,62.5,0.314767275,455,0.334246575,0.238777144
10939,0,0.19,0.13,0.16,51.71,65.0,0.314767275,94,0.334246575,0.245613013
10940,0,0.11,0.07,0.08,51.71,67.5,0.314767275,3,0.334246575,0.249030947
10941,0,0.06,0.03,0.05,51.71,70.0,0.314767275,25,0.334246575,0.250984053
10942,0,0.03,0.0,0.02,52.61,72.5,0.310192223,50,0.342465753,0.2500075
10943,0,0.02,0.0,0.04,57.86,75.0,0.292620776,2,0.347945205,0.257819922
10944,0,0.02,0.0,0.02,55.52,80.0,0.291234778,9,0.378082192,0.296882031
10945,0,0.02,0.0,0.01,55.52,90.0,0.291234778,19,0.378082192,0.363287617
10950,0,3.4,3.25,3.3,51.71,52.5,0.27703705,157,0.583561644,0.237800591
10951,0,2.35,2.25,2.3,51.71,55.0,0.27703705,1140,0.583561644,0.231575067
10952,0,1.67,1.55,1.55,51.71,57.5,0.27703705,154,0.583561644,0.234260587
10953,0,1.11,1.0,1.06,51.71,60.0,0.27703705,266,0.583561644,0.231819205
10954,0,0.73,0.66,0.73,51.71,62.5,0.27703705,39,0.583561644,0.23120886
10955,0,0.49,0.38,0.46,51.71,65.0,0.27703705,167,0.583561644,0.233161965
10956,0,0.32,0.23,0.3,51.71,67.5,0.27703705,19,0.583561644,0.234382656
10957,0,0.22,0.16,0.2,51.71,70.0,0.27703705,175,0.583561644,0.238288867
10958,0,0.15,0.09,0.15,51.71,72.5,0.27703705,1,0.583561644,0.241218525
10959,0,0.11,0.06,0.1,51.71,75.0,0.27703705,4,0.583561644,0.247077842
10960,0,0.08,0.03,0.08,51.71,77.5,0.27703705,4,0.583561644,0.251960605
10961,0,0.05,0.02,0.05,51.71,80.0,0.27703705,5,0.583561644,0.251960605
10962,0,0.05,0.0,0.04,51.71,82.5,0.27703705,1,0.583561644,0.26660889600000004
10963,0,0.04,0.0,0.02,51.71,85.0,0.27703705,2,0.583561644,0.273444766
10964,0,0.04,0.0,0.02,56.9,87.5,0.276065144,15,0.610958904,0.287116504
10965,0,0.02,0.0,0.05,52.61,90.0,0.286637413,101,0.591780822,0.277350977
10966,0,0.02,0.0,0.06,55.52,92.5,0.267612817,17,0.62739726,0.289069609
10967,0,0.03,0.0,0.02,56.9,95.0,0.276065144,184,0.610958904,0.312506875
10968,0,0.03,0.0,0.02,55.46,100.0,0.278879106,1,0.594520548,0.33594414100000003
10969,0,0.02,0.0,0.01,56.9,105.0,0.276065144,20,0.610958904,0.34180345700000003
10970,0,0.02,0.0,0.01,56.9,110.0,0.276065144,63,0.610958904,0.3613345120000001
10971,0,0.02,0.0,0.01,56.9,115.0,0.276065144,26,0.610958904,0.378912461
10972,0,0.02,0.0,0.01,56.9,120.0,0.276065144,126,0.610958904,0.398443516
10978,0,5.25,5.0,5.2,51.71,52.5,0.249125336,40,1.580821918,0.216011258
10979,0,4.25,4.0,4.1,51.71,55.0,0.249125336,169,1.580821918,0.21509574
10980,0,3.45,3.2,3.35,51.71,57.5,0.249125336,3,1.580821918,0.215950223
10981,0,2.72,2.65,2.65,51.71,60.0,0.249125336,218,1.580821918,0.213875049
10982,0,2.62,1.92,2.1,52.61,62.5,0.250513068,97,1.589041096,0.234199553
10983,0,1.76,1.53,1.7,51.71,65.0,0.249125336,10,1.580821918,0.21643850000000006
10984,0,1.42,1.16,1.3,51.71,67.5,0.249125336,2,1.580821918,0.218025398
10985,0,1.16,0.96,1.01,51.71,70.0,0.249125336,12,1.580821918,0.220588849
10986,0,1.2,0.52,0.95,52.61,72.5,0.250513068,13,1.589041096,0.239143351
10987,0,0.78,0.55,0.6,51.71,75.0,0.249125336,18,1.580821918,0.225349543
10988,0,0.51,0.31,0.41,52.61,77.5,0.250513068,17,1.589041096,0.215584016
10989,0,0.4,0.17,0.3,52.61,80.0,0.250513068,108,1.589041096,0.216072292
10990,0,0.64,0.0,0.3,52.61,82.5,0.250513068,4,1.589041096,0.251960605
10991,0,0.5,0.32,0.3,54.47,85.0,0.245013694,5,1.61369863,0.249519224
10992,0,0.35,0.2,0.25,55.52,87.5,0.248970312,2,1.624657534,0.242195078
10993,0,0.31,0.0,0.25,55.52,90.0,0.248970312,1,1.624657534,0.246589565
10994,0,0.12,0.0,0.08,52.61,95.0,0.250513068,82,1.589041096,0.227546787
10995,0,0.16,0.0,0.12,55.52,100.0,0.248970312,30,1.624657534,0.253425435
10996,0,0.23,0.0,1.17,55.52,105.0,0.248970312,10,1.624657534,0.283698569
10997,0,0.18,0.0,0.86,55.52,110.0,0.248970312,10,1.624657534,0.287116504
10998,0,0.12,0.0,0.15,55.52,115.0,0.248970312,60,1.624657534,0.284186846
11001,0,0.4,0.15,0.25,9.35,10.0,0.26453241,5,0.238356164,0.357428301
11002,0,0.15,0.0,0.2,9.56,12.5,0.264808105,10,0.28219178100000003,0.496098789
11004,0,0.65,0.35,0.45,9.35,10.0,0.27117728,1,0.487671233,0.348639326
11005,0,0.2,0.0,0.2,9.56,12.5,0.309459895,1,0.531506849,0.379889014
11006,0,0.1,0.0,0.1,7.32,7.5,0.184335445,2,0.104109589,0.316413086
11008,0,0.05,0.0,0.05,7.03,7.5,0.197185277,51,0.161643836,0.17383638699999998
11009,0,0.15,0.0,0.1,7.14,10.0,0.17596816899999998,50,0.205479452,0.613285117
11011,0,0.15,0.1,0.1,7.03,7.5,0.251656696,14,0.410958904,0.17871915
11012,0,0.15,0.0,0.05,7.14,10.0,0.250295244,13,0.454794521,0.466802207
11013,0,0.5,0.1,0.25,7.03,7.5,0.25074771100000004,3,0.660273973,0.300788242
11018,0,1.4,1.25,1.34,72.35,72.5,0.15708012300000002,884,0.08493150699999999,0.17224948899999998
11019,0,0.45,0.35,0.41,72.35,75.0,0.15708012300000002,87,0.08493150699999999,0.15992051
11020,0,0.1,0.05,0.1,72.35,77.5,0.15708012300000002,48,0.08493150699999999,0.154305332
11021,0,0.05,0.0,0.02,72.44,80.0,0.205421129,12,0.093150685,0.181648809
11022,0,0.05,0.0,0.05,72.54,82.5,0.216499161,3,0.095890411,0.226570234
11023,0,0.05,0.0,0.03,72.78,85.0,0.218140237,7,0.115068493,0.269538555
11024,0,0.05,0.0,0.03,75.22,87.5,0.203269465,3,0.128767123,0.308600664
11025,0,0.05,0.0,0.01,73.97,90.0,0.208937608,4,0.120547945,0.347662773
11026,0,0.05,0.0,0.05,75.22,95.0,0.203269465,4,0.128767123,0.41797457
11029,0,2.35,2.1,2.2,72.35,72.5,0.191767873,31,0.161643836,0.20703918
11030,0,1.25,1.05,1.13,72.35,75.0,0.191767873,61,0.161643836,0.196419169
